CRITIC_RATING,region_sales_dim,DEVELOPER_ID (Custom SQL Query4),DEVELOPER_ID,DEVELOPER_NAME,EUROPE_SALES,FACT_ID,GAME_ID (Custom SQL Query2),GAME_ID,GAME_NAME,GENRE_ID (Custom SQL Query3),GENRE_ID,GENRE_NAME,GLOBAL_SALES,JAPAN_SALES,N_AMERICA_SALES,Number of Records,OTHER_SALES,PLATFORM_ID (Custom SQL Query5),PLATFORM_ID,PLATFORM_NAME,PUBLISHER_ID (Custom SQL Query6),PUBLISHER_ID,PUBLISHER_NAME,USER_COUNT,USER_RATING,YEAR_ID (Custom SQL Query1),YEAR_ID,YEAR_OF_RELEASE
,3,,,,0,2992,3097,3097,Saki: Zenkoku-hen,11,11,Misc,0.06,0.06,0,1,0,49,49,PSV,430,430,Kaga Create,,,28,28,2015
,3,,,,0,2993,3225,3225,Nicola Kanshuu: Model Oshare * Audition Platina,6,6,Action,0.08,0.08,0,1,0,61,61,3DS,364,364,Alchemist,,,36,36,2012
,3,1043,1043,Electronic Arts,0.27,2994,3353,3353,Hasbro Family Game Night 3,11,11,Misc,0.8,0,0.46,1,0.07,33,33,Wii,349,349,Electronic Arts,0,,4,4,2010
,3,1043,1043,Electronic Arts,0.04,2995,3353,3353,Hasbro Family Game Night 3,11,11,Misc,0.24,0,0.18,1,0.03,57,57,PS3,349,349,Electronic Arts,0,,4,4,2010
,3,,,,0.03,2996,3353,3353,Hasbro Family Game Night 3,11,11,Misc,0.21,0,0.17,1,0.02,37,37,X360,349,349,Electronic Arts,,,4,4,2010
,3,923,923,"Lexis Numerique, Virtual Toys",0,2997,3481,3481,Imagine: Fashion Party,13,13,Simulation,0.26,0,0.24,1,0.02,33,33,Wii,415,415,Ubisoft,0,,2,2,2009
41,3,477,477,FUN Labs,0,2998,3609,3609,Rapala Fishing Frenzy 2009,10,10,Sports,0.05,0,0.04,1,0,37,37,X360,2,2,Activision,7.2,5,38,38,2008
31,3,477,477,FUN Labs,0,2999,3609,3609,Rapala Fishing Frenzy 2009,10,10,Sports,0.17,0,0.16,1,0.01,57,57,PS3,2,2,Activision,4.4,4,38,38,2008
,3,,,,0,3000,3737,3737,Fate/Tiger Colosseum,3,3,Fighting,0.08,0.08,0,1,0,35,35,PSP,353,353,Capcom,,,19,19,2007
,3,,,,0,3001,3865,3865,Zombie Hunters 2,6,6,Action,0.02,0.02,0,1,0,55,55,PS2,393,393,Essential Games,,,7,7,2006
62,3,131,131,Razorback Developments,0.03,3002,3993,3993,LEGO Knights' Kingdom,6,6,Action,0.11,0,0.08,1,0,44,44,GBA,60,60,THQ,0,4,27,27,2004
57,3,1462,1462,Inland Productions,0.02,3003,4146,4146,Arctic Thunder,2,2,Racing,0.12,0,0.09,1,0,47,47,XB,264,264,Midway Games,0,17,11,11,2001
45,3,1462,1462,Inland Productions,0.14,3004,4146,4146,Arctic Thunder,2,2,Racing,0.36,0,0.17,1,0.05,55,55,PS2,264,264,Midway Games,5.3,23,11,11,2001
,3,,,,2.71,3005,4402,4402,Super Mario Land,4,4,Platform,18.14,4.18,10.83,1,0.42,48,48,GB,351,351,Nintendo,,,24,24,1989
,3,,,,0,3006,4658,4658,Genroh,6,6,Action,0.02,0.02,0,1,0,35,35,PSP,130,130,Idea Factory,,,36,36,2012
,3,1491,1491,City Interactive,0.01,3007,4914,4914,Farm Frenzy: Animal Country,13,13,Simulation,0.15,0,0.13,1,0.01,45,45,DS,501,501,City Interactive,0,,2,2,2009
,3,,,,0,3008,5170,5170,Katekyoo Hitman Reborn! DS: Flame Rumble Mukuro Kyoushuu,3,3,Fighting,0.06,0.06,0,1,0,45,45,DS,71,71,Takara Tomy,,,19,19,2007
,3,,,,1.15,3009,5426,5426,Championship Manager 03/04,10,10,Sports,1.26,0,0,1,0.11,56,56,PC,263,263,Eidos Interactive,,,29,29,2003
,3,,,,0.03,3010,5682,5682,Koudelka,14,14,Role-Playi,0.08,0,0.05,1,0.01,34,34,PS,262,262,Atari,,,10,10,1999
,3,,,,0,3011,5938,5938,La Corda d'Oro 4,6,6,Action,0.02,0.02,0,1,0,49,49,PSV,132,132,Tecmo Koei,,,33,33,2016
,3,692,692,"Viva Media, Viva Media, LLC",0.02,3012,6194,6194,Sacra Terra: Angelic Night,9,9,Puzzle,0.03,0,0.01,1,0.01,56,56,PC,500,500,Avanquest,0,,20,20,2011
62,3,406,406,Milestone S.r.l,0.01,3013,6450,6450,Superstars V8 Racing,2,2,Racing,0.01,0,0,1,0,37,37,X360,266,266,Black Bean Games,,16,2,2,2009
66,3,406,406,Milestone S.r.l,0.02,3014,6450,6450,Superstars V8 Racing,2,2,Racing,0.03,0,0,1,0.01,57,57,PS3,266,266,Black Bean Games,4.9,29,2,2,2009
68,3,441,441,Torus Games,0,3015,6706,6706,Spider-Man: Battle for New York,4,4,Platform,0.13,0,0.12,1,0.01,45,45,DS,2,2,Activision,6.9,13,7,7,2006
92,3,468,468,Silicon Knights,0.09,3016,6962,6962,Eternal Darkness: Sanity's Requiem,5,5,Adventure,0.44,0,0.34,1,0.01,60,60,GC,351,351,Nintendo,8.7,41,37,37,2002
,3,,,,0.19,3017,7218,7218,Killer Instinct Gold,3,3,Fighting,0.82,0,0.61,1,0.01,58,58,N64,351,351,Nintendo,,,16,16,1996
65,3,419,419,DONTNOD Entertainment,0.05,3018,7474,7474,Remember Me,6,6,Action,0.06,0,0,1,0,56,56,PC,353,353,Capcom,7.4,26,1,1,2013
70,3,419,419,DONTNOD Entertainment,0.06,3019,7474,7474,Remember Me,6,6,Action,0.18,0,0.1,1,0.02,37,37,X360,353,353,Capcom,7.5,42,1,1,2013
72,3,419,419,DONTNOD Entertainment,0.17,3020,7474,7474,Remember Me,6,6,Action,0.32,0,0.1,1,0.06,57,57,PS3,353,353,Capcom,7.4,37,1,1,2013
,3,,,,0,3021,7730,7730,Battle Spirits: Hero's Soul,14,14,Role-Playi,0.02,0.02,0,1,0,35,35,PSP,497,497,Namco Bandai Games,,,4,4,2010
,3,,,,0,3022,7986,7986,Happy Dance Collection,11,11,Misc,0.01,0.01,0,1,0,33,33,Wii,497,497,Namco Bandai Games,,,38,38,2008
92,3,1278,1278,Creative Assembly,0.09,3023,8292,8292,Rome: Total War,12,12,Strategy,0.1,0,0,1,0.02,56,56,PC,2,2,Activision,9.1,58,27,27,2004
,3,,,,0,3024,8804,8804,Utawarerumono: Itsuwari no Kamen,5,5,Adventure,0.06,0.06,0,1,0,50,50,PS4,209,209,Aqua Plus,,,28,28,2015
,3,,,,0,3025,8804,8804,Utawarerumono: Itsuwari no Kamen,5,5,Adventure,0.07,0.07,0,1,0,49,49,PSV,209,209,Aqua Plus,,,28,28,2015
,3,,,,0,3026,8804,8804,Utawarerumono: Itsuwari no Kamen,5,5,Adventure,0.05,0.05,0,1,0,57,57,PS3,209,209,Aqua Plus,,,28,28,2015
,3,255,255,505 Games,0,3027,9316,9316,Discovery Kids: Dolphin Discovery,13,13,Simulation,0.22,0,0.2,1,0.01,45,45,DS,64,64,505 Games,0,,38,38,2008
27,3,1436,1436,3DO,0.03,3028,9828,9828,Godai: Elemental Force,6,6,Action,0.07,0,0.04,1,0.01,55,55,PS2,470,470,3DO,3.8,10,37,37,2002
,3,,,,0,3029,10340,10340,Shin Megami Tensei: Devil Summoner - Soul Hackers,14,14,Role-Playi,0.15,0.14,0,1,0.01,34,34,PS,360,360,Atlus,,,10,10,1999
,3,,,,0,3030,10340,10340,Shin Megami Tensei: Devil Summoner - Soul Hackers,14,14,Role-Playi,0.31,0.31,0,1,0,52,52,SAT,360,360,Atlus,,,5,5,1997
,3,,,,0.02,3031,10340,10340,Shin Megami Tensei: Devil Summoner - Soul Hackers,14,14,Role-Playi,0.31,0.14,0.13,1,0.01,61,61,3DS,360,360,Atlus,,,36,36,2012
,3,,,,0,3032,10852,10852,Dr. Seuss: How the Grinch Stole Christmas,6,6,Action,0.31,0,0.29,1,0.02,45,45,DS,315,315,CokeM Interactive,,,19,19,2007
87,3,560,560,Reflections Interactive,2.8,3033,11364,11364,Driver,6,6,Action,6.27,0.02,3.11,1,0.33,34,34,PS,183,183,GT Interactive,8.1,22,10,10,1999
,3,,,,0,3034,4147,4147,Sakura Wars 3: Paris wa Moeteiru ka,5,5,Adventure,0.33,0.33,0,1,0,51,51,DC,352,352,Sega,,,11,11,2001
,3,,,,0,3035,4403,4403,Yakuman,11,11,Misc,1.28,1.28,0,1,0,48,48,GB,351,351,Nintendo,,,24,24,1989
,3,,,,0,3036,4659,4659,The Idolmaster: Gravure For You! Vol.8,6,6,Action,0.02,0.02,0,1,0,57,57,PS3,497,497,Namco Bandai Games,,,36,36,2012
,3,1371,1371,eGames,0,3037,4915,4915,Burger Island,6,6,Action,0.15,0,0.14,1,0.01,33,33,Wii,151,151,Destineer,0,,2,2,2009
,3,1371,1371,eGames,0,3038,4915,4915,Burger Island,6,6,Action,0.16,0,0.15,1,0.01,45,45,DS,151,151,Destineer,0,,38,38,2008
,3,,,,0,3039,5171,5171,Keroro Gunsou: Enshuu da Yo! Zenin Shuugou Part 2,6,6,Action,0.05,0.05,0,1,0,45,45,DS,497,497,Namco Bandai Games,,,19,19,2007
,3,477,477,FUN Labs,0.08,3040,5427,5427,Cabela's Dangerous Hunts,10,10,Sports,0.35,0,0.26,1,0.01,47,47,XB,92,92,Zoo Digital Publishing,9.1,,29,29,2003
57,3,1595,1595,Sand Grain Studios,0.45,3041,5427,5427,Cabela's Dangerous Hunts,10,10,Sports,1.17,0,0.57,1,0.15,55,55,PS2,92,92,Zoo Digital Publishing,8.4,4,29,29,2003
57,3,734,734,Namco,0.03,3042,5683,5683,Dragon Valor,14,14,Role-Playi,0.07,0,0.04,1,0,34,34,PS,417,417,Sony Computer Entertainment,8.3,9,10,10,1999
,3,,,,0,3043,5939,5939,Black Rose Valkyrie,14,14,Role-Playi,0.02,0.02,0,1,0,50,50,PS4,130,130,Idea Factory,,,33,33,2016
,3,652,652,Tamsoft,0.03,3044,6195,6195,Angler's Club: Ultimate Bass Fishing 3D,10,10,Sports,0.03,0,0,1,0,61,61,3DS,357,357,D3Publisher,0,,20,20,2011
73,3,95,95,SimBin,0.03,3045,6451,6451,RACE On,2,2,Racing,0.03,0,0,1,0.01,56,56,PC,292,292,bitComposer Games,8.2,14,2,2,2009
61,3,202,202,Ubisoft Montreal,0.01,3046,6707,6707,Star Wars: Lethal Alliance,6,6,Action,0.13,0,0.11,1,0.01,35,35,PSP,415,415,Ubisoft,7,31,7,7,2006
57,3,891,891,Ubisoft Casablanca,0.01,3047,6707,6707,Star Wars: Lethal Alliance,6,6,Action,0.1,0,0.08,1,0.01,45,45,DS,415,415,Ubisoft,0,15,7,7,2006
,3,,,,0,3048,6963,6963,Fire Emblem: Fuuin no Tsurugi,14,14,Role-Playi,0.39,0.39,0,1,0,44,44,GBA,351,351,Nintendo,,,37,37,2002
,3,,,,0.21,3049,7219,7219,Top Gun: Fire at Will!,11,11,Misc,0.55,0,0.3,1,0.04,34,34,PS,61,61,Microprose,,,16,16,1996
54,3,1261,1261,Visceral Games,0.07,3050,7475,7475,Army of Two: The Devil's Cartel,8,8,Shooter,0.26,0,0.16,1,0.02,37,37,X360,349,349,Electronic Arts,6.2,55,1,1,2013
58,3,1261,1261,Visceral Games,0.11,3051,7475,7475,Army of Two: The Devil's Cartel,8,8,Shooter,0.28,0.01,0.11,1,0.05,57,57,PS3,349,349,Electronic Arts,6.7,27,1,1,2013
,3,,,,0,3052,7731,7731,Wand of Fortune: Mirai e no Prologue Portable,5,5,Adventure,0.01,0.01,0,1,0,35,35,PSP,130,130,Idea Factory,,,4,4,2010
,3,,,,0,3053,7987,7987,Daito Giken Koushiki Pachi-Slot Simulator: 24 - Twenty-Four,11,11,Misc,0.01,0.01,0,1,0,55,55,PS2,152,152,Paon,,,38,38,2008
,3,,,,0,3054,8294,8294,Famicom Mini: Wrecking Crew,9,9,Puzzle,0.07,0.07,0,1,0,44,44,GBA,351,351,Nintendo,,,27,27,2004
,3,,,,0,3055,8806,8806,Doraemon: Nobita no Uchuu Eiyuuki,6,6,Action,0.06,0.06,0,1,0,61,61,3DS,274,274,FuRyu,,,28,28,2015
65,3,532,532,2XL Games,0.06,3056,9318,9318,Baja: Edge of Control,2,2,Racing,0.2,0,0.12,1,0.02,37,37,X360,60,60,THQ,7.1,35,38,38,2008
61,3,532,532,2XL Games,0.08,3057,9318,9318,Baja: Edge of Control,2,2,Racing,0.21,0,0.1,1,0.03,57,57,PS3,60,60,THQ,5,21,38,38,2008
,3,,,,0,3058,9830,9830,Eikan wa Kimini 2002: Koshien no Kodou,10,10,Sports,0.06,0.06,0,1,0,55,55,PS2,46,46,DigiCube,,,37,37,2002
60,3,1080,1080,FreeStyleGames,0.12,3059,10342,10342,Sing Party,11,11,Misc,0.27,0,0.13,1,0.02,39,39,WiiU,351,351,Nintendo,5.4,21,36,36,2012
,3,,,,0,3060,10854,10854,Shrek: Ogres & Dronkeys,13,13,Simulation,0.28,0,0.26,1,0.02,45,45,DS,2,2,Activision,,,19,19,2007
,3,,,,0.64,3061,11366,11366,Jampack Winter '99,11,11,Misc,1.69,0,0.94,1,0.11,34,34,PS,417,417,Sony Computer Entertainment,,,10,10,1999
,3,,,,0,3062,1037,1037,Famicom Mini: Famicom Mukashi Banashi - Shin Oniga Shima Zenkouhen,5,5,Adventure,0.08,0.08,0,1,0,44,44,GBA,351,351,Nintendo,,,27,27,2004
81,3,657,657,Polyphony Digital,1.67,2294,7461,7461,Gran Turismo 6,2,2,Racing,3.23,0.4,0.72,1,0.44,57,57,PS3,417,417,Sony Computer Entertainment,7.7,81,1,1,2013
,3,,,,0,2295,7717,7717,Hudson x GReeeeN Live!? DeeeeS!?,11,11,Misc,0.03,0.03,0,1,0,45,45,DS,87,87,Hudson Soft,,,4,4,2010
,3,,,,0,2296,7973,7973,Pop Cutie! Street Fashion Simulation (JP sales),13,13,Simulation,0.03,0.03,0,1,0,45,45,DS,132,132,Tecmo Koei,,,38,38,2008
83,3,1069,1069,Team Ninja,0.1,2297,8266,8266,Dead or Alive Ultimate,3,3,Fighting,0.5,0.08,0.3,1,0.02,47,47,XB,132,132,Tecmo Koei,8.7,64,27,27,2004
,3,,,,0.01,2298,8778,8778,Total War Attila: Tyrants & Kings,12,12,Strategy,0.01,0,0,1,0,56,56,PC,511,511,Koch Media,,,33,33,2016
,3,,,,0.06,2299,9290,9290,SingStar Summer Party,11,11,Misc,0.54,0,0,1,0.48,55,55,PS2,417,417,Sony Computer Entertainment,,,38,38,2008
,3,,,,0.02,2300,9802,9802,MX SuperFly featuring Ricky Carmichael,2,2,Racing,0.09,0,0.07,1,0,60,60,GC,60,60,THQ,,,37,37,2002
,3,,,,0.02,2301,9802,9802,MX SuperFly featuring Ricky Carmichael,2,2,Racing,0.1,0,0.07,1,0,47,47,XB,60,60,THQ,,,37,37,2002
,3,,,,0.11,2302,9802,9802,MX SuperFly featuring Ricky Carmichael,2,2,Racing,0.28,0,0.14,1,0.04,55,55,PS2,60,60,THQ,,,37,37,2002
78,3,1079,1079,Nintendo,3.14,2303,10314,10314,New Super Mario Bros. 2,4,4,Platform,9.9,2.47,3.66,1,0.63,61,61,3DS,351,351,Nintendo,7.2,70,36,36,2012
73,3,425,425,Rebellion,0.46,2304,10826,10826,Star Wars Battlefront: Renegade Squadron,8,8,Shooter,1.67,0,0.9,1,0.32,35,35,PSP,495,495,LucasArts,7.9,35,19,19,2007
,3,,,,0.24,2305,11338,11338,Mary-Kate and Ashley: Magical Mystery Mall,5,5,Adventure,0.65,0,0.36,1,0.04,34,34,PS,44,44,Acclaim Entertainment,,,21,21,2000
,3,936,936,Blast! Entertainment Ltd,0,2306,2067,2067,Casper's Scare School: Spooky Sports Day,10,10,Sports,0.02,0,0.02,1,0,33,33,Wii,307,307,Blast! Entertainment Ltd,0,,2,2,2009
,3,944,944,The Code Monkeys,0,2307,2067,2067,Casper's Scare School: Spooky Sports Day,10,10,Sports,0.02,0,0.02,1,0,45,45,DS,307,307,Blast! Entertainment Ltd,0,,2,2,2009
,3,,,,0,2308,2195,2195,Yes! Precure 5 Go Go Zenin Shu Go! Dream Festival,6,6,Action,0.02,0.02,0,1,0,45,45,DS,497,497,Namco Bandai Games,,,38,38,2008
69,3,1259,1259,Square Enix,0.04,2309,2323,2323,Mario Hoops 3 on 3,10,10,Sports,1.6,0.49,0.98,1,0.09,45,45,DS,351,351,Nintendo,8,40,7,7,2006
70,3,1480,1480,Sidhe Interactive,0,2310,2451,2451,GripShift,2,2,Racing,0.09,0,0.08,1,0.01,35,35,PSP,415,415,Ubisoft,8.7,37,3,3,2005
,3,,,,0,2311,2579,2579,Taiko no Tatsujin: Doki! Shinkyoku Darake no Haru Matsuri,11,11,Misc,0.44,0.44,0,1,0,55,55,PS2,497,497,Namco Bandai Games,,,29,29,2003
90,3,1235,1235,Factor 5,0.75,2312,2707,2707,Star Wars Rogue Leader: Rogue Squadron II,13,13,Simulation,1.9,0.03,1.03,1,0.09,60,60,GC,495,495,LucasArts,8.6,45,11,11,2001
,3,,,,0,2313,2835,2835,Super Bowling,10,10,Sports,0.02,0,0.02,1,0,58,58,N64,108,108,Athena,,,10,10,1999
,3,,,,0,2314,2963,2963,Record of Lodoss War: Eiyuu Sensou,14,14,Role-Playi,0.06,0.06,0,1,0,43,43,SCD,352,352,Sega,,,35,35,1994
73,3,426,426,Omega Force,0.02,2315,3091,3091,Samurai Warriors 4-II,6,6,Action,0.12,0.06,0.03,1,0.01,50,50,PS4,132,132,Tecmo Koei,7.3,26,28,28,2015
,3,426,426,Omega Force,0,2316,3091,3091,Samurai Warriors 4-II,6,6,Action,0.05,0.05,0,1,0,49,49,PSV,132,132,Tecmo Koei,0,,28,28,2015
,3,426,426,Omega Force,0,2317,3091,3091,Samurai Warriors 4-II,6,6,Action,0.11,0.11,0,1,0,57,57,PS3,132,132,Tecmo Koei,0,,28,28,2015
,3,,,,0,2318,3219,3219,Nayuta no Kiseki,6,6,Action,0.14,0.14,0,1,0,35,35,PSP,272,272,Nihon Falcom Corporation,,,36,36,2012
49,3,1354,1354,"Buzz Monkey, EA Montreal",0.13,2319,3347,3347,Army of Two: The 40th Day,8,8,Shooter,0.32,0,0.12,1,0.08,35,35,PSP,349,349,Electronic Arts,6,11,4,4,2010
73,3,1570,1570,EA Montreal,0.24,2320,3347,3347,Army of Two: The 40th Day,8,8,Shooter,0.95,0,0.62,1,0.09,37,37,X360,349,349,Electronic Arts,7.3,79,4,4,2010
74,3,1570,1570,EA Montreal,0.27,2321,3347,3347,Army of Two: The 40th Day,8,8,Shooter,0.85,0.01,0.44,1,0.12,57,57,PS3,349,349,Electronic Arts,7,56,4,4,2010
,3,,,,0,2322,3475,3475,SD Gundam G Generation Wars,12,12,Strategy,0.06,0.06,0,1,0,33,33,Wii,497,497,Namco Bandai Games,,,2,2,2009
,3,,,,0,2323,3475,3475,SD Gundam G Generation Wars,12,12,Strategy,0.31,0.31,0,1,0,55,55,PS2,497,497,Namco Bandai Games,,,2,2,2009
,3,,,,0,2324,3603,3603,Tottadoo! Yoiko no Mujintou Seikatsu,5,5,Adventure,0.19,0.19,0,1,0,45,45,DS,497,497,Namco Bandai Games,,,38,38,2008
,3,1175,1175,Data Design Interactive,0.01,2325,3731,3731,Kawasaki Quad Bikes,2,2,Racing,0.09,0,0.07,1,0.01,33,33,Wii,384,384,Data Design Interactive,0,,19,19,2007
,3,1055,1055,Point of View,0,2326,3859,3859,World Championship Poker featuring Howard Lederer: All In,11,11,Misc,0.02,0,0.02,1,0,33,33,Wii,64,64,505 Games,0,,7,7,2006
77,3,734,734,Namco,0.08,2327,3987,3987,Taiko Drum Master,11,11,Misc,0.2,0,0.1,1,0.03,55,55,PS2,497,497,Namco Bandai Games,8.1,35,27,27,2004
41,3,721,721,Destination Software,0,2328,4134,4134,Smuggler's Run,2,2,Racing,0.01,0,0.01,1,0,44,44,GBA,179,179,Rebellion,4.3,5,37,37,2002
79,3,831,831,Rockstar San Diego,0.6,2329,4134,4134,Smuggler's Run,2,2,Racing,1.56,0,0.77,1,0.2,55,55,PS2,496,496,Take-Two Interactive,6.8,21,21,21,2000
,3,,,,0,2330,4390,4390,Pachinko Wars II,11,11,Misc,0.05,0.05,0,1,0,63,63,SNES,196,196,Coconuts Japan,,,12,12,1993
,3,,,,0,2331,4646,4646,Sol Trigger,14,14,Role-Playi,0.1,0.1,0,1,0,35,35,PSP,19,19,Image Epoch,,,36,36,2012
64,3,235,235,"Image Epoch, Imageepoch",0,2332,4902,4902,Arc Rise Fantasia,14,14,Role-Playi,0.19,0.06,0.12,1,0.01,33,33,Wii,503,503,Marvelous Interactive,7.8,26,2,2,2009
53,3,249,249,THQ,0,2333,5158,5158,El Tigre: The Adventures of Manny Rivera,4,4,Platform,0.09,0,0.08,1,0.01,45,45,DS,60,60,THQ,0,5,19,19,2007
80,3,1286,1286,Microids,0.01,2334,5414,5414,Syberia II,5,5,Adventure,0.02,0,0,1,0,56,56,PC,561,561,MC2 Entertainment,8.3,23,27,27,2004
71,3,1286,1286,Microids,0.01,2335,5414,5414,Syberia II,5,5,Adventure,0.03,0,0.02,1,0,47,47,XB,415,415,Ubisoft,8.7,7,27,27,2004
,3,,,,0,2336,5670,5670,Fire Emblem: Thracia 776,12,12,Strategy,0.26,0.26,0,1,0,63,63,SNES,351,351,Nintendo,,,10,10,1999
,3,,,,0,2337,5926,5926,Project Setsuna,14,14,Role-Playi,0.06,0.06,0,1,0,50,50,PS4,416,416,Square Enix,,,33,33,2016
,3,,,,0,2338,5926,5926,Project Setsuna,14,14,Role-Playi,0.05,0.05,0,1,0,49,49,PSV,416,416,Square Enix,,,33,33,2016
,3,474,474,Destineer,0,2339,6182,6182,Rec Room Games,10,10,Sports,0.07,0,0.07,1,0,45,45,DS,151,151,Destineer,0,,20,20,2011
,3,507,507,Arcade Moon,0,2340,6182,6182,Rec Room Games,10,10,Sports,0.37,0,0.35,1,0.03,33,33,Wii,151,151,Destineer,0,,2,2,2009
,3,,,,0,2341,6438,6438,Super Robot Taisen Neo,12,12,Strategy,0.05,0.05,0,1,0,33,33,Wii,497,497,Namco Bandai Games,,,2,2,2009
,3,,,,0,2342,6694,6694,Sengoku Basara 2,6,6,Action,0.26,0.26,0,1,0,55,55,PS2,353,353,Capcom,,,7,7,2006
62,3,618,618,Traveller's Tales,0.12,2343,6950,6950,Crash Bandicoot: The Wrath of Cortex,4,4,Platform,0.59,0,0.46,1,0.02,60,60,GC,356,356,Universal Interactive,7.3,11,37,37,2002
70,3,618,618,Traveller's Tales,0.57,2344,6950,6950,Crash Bandicoot: The Wrath of Cortex,4,4,Platform,1.23,0,0.59,1,0.07,47,47,XB,356,356,Universal Interactive,8.1,16,37,37,2002
66,3,618,618,Traveller's Tales,2.29,2345,6950,6950,Crash Bandicoot: The Wrath of Cortex,4,4,Platform,5.42,0.24,2.07,1,0.82,55,55,PS2,356,356,Universal Interactive,7.1,22,11,11,2001
,3,,,,0.01,2346,7206,7206,Ballblazer Champions,10,10,Sports,0.02,0,0.01,1,0,34,34,PS,249,249,CTO SpA,,,5,5,1997
,3,1493,1493,TT Games,0.35,2347,7462,7462,LEGO Marvel Super Heroes,6,6,Action,1.06,0,0.61,1,0.09,38,38,XOne,414,414,Warner Bros. Interactive Entertainment,6.8,,1,1,2013
83,3,1493,1493,TT Games,0.76,2348,7462,7462,LEGO Marvel Super Heroes,6,6,Action,1.62,0.01,0.59,1,0.26,50,50,PS4,414,414,Warner Bros. Interactive Entertainment,7.7,22,1,1,2013
78,3,1493,1493,TT Games,0.12,2349,7462,7462,LEGO Marvel Super Heroes,6,6,Action,0.17,0,0.04,1,0.01,56,56,PC,414,414,Warner Bros. Interactive Entertainment,8.1,7,1,1,2013
80,3,1493,1493,TT Games,0.79,2350,7462,7462,LEGO Marvel Super Heroes,6,6,Action,2.22,0,1.24,1,0.19,37,37,X360,414,414,Warner Bros. Interactive Entertainment,7.6,37,1,1,2013
82,3,1493,1493,TT Games,0.35,2351,7462,7462,LEGO Marvel Super Heroes,6,6,Action,0.74,0.02,0.31,1,0.06,39,39,WiiU,414,414,Warner Bros. Interactive Entertainment,8,8,1,1,2013
,3,1493,1493,TT Games,0.13,2352,7462,7462,LEGO Marvel Super Heroes,6,6,Action,0.38,0,0.22,1,0.03,45,45,DS,414,414,Warner Bros. Interactive Entertainment,4.8,,1,1,2013
82,3,1493,1493,TT Games,0.76,2353,7462,7462,LEGO Marvel Super Heroes,6,6,Action,1.84,0.01,0.77,1,0.29,57,57,PS3,414,414,Warner Bros. Interactive Entertainment,7.9,22,1,1,2013
61,3,1493,1493,TT Games,0.36,2354,7462,7462,LEGO Marvel Super Heroes,6,6,Action,0.9,0.04,0.42,1,0.07,61,61,3DS,414,414,Warner Bros. Interactive Entertainment,5.2,4,1,1,2013
,3,,,,0.29,2355,7462,7462,LEGO Marvel Super Heroes,6,6,Action,0.51,0,0.11,1,0.11,49,49,PSV,414,414,Warner Bros. Interactive Entertainment,,,1,1,2013
,3,474,474,Destineer,0,2356,7718,7718,Harley-Davidson: Road Trip,2,2,Racing,0.03,0,0.03,1,0,33,33,Wii,151,151,Destineer,0,,4,4,2010
73,3,230,230,Artefacts Studio,0.02,2357,7974,7974,Moto Racer DS,2,2,Racing,0.02,0,0,1,0,45,45,DS,374,374,Nobilis,0,6,38,38,2008
71,3,675,675,Bugbear,0.04,2358,8268,8268,FlatOut,2,2,Racing,0.17,0,0.12,1,0.01,47,47,XB,268,268,Empire Interactive,8.2,39,27,27,2004
70,3,675,675,Bugbear,0.15,2359,8268,8268,FlatOut,2,2,Racing,0.38,0,0.19,1,0.05,55,55,PS2,268,268,Empire Interactive,8.5,30,27,27,2004
42,3,1076,1076,React Games,0,2360,8780,8780,Super Dungeon Bros,6,6,Action,0.01,0,0.01,1,0,50,50,PS4,278,278,Nordic Games,2.3,9,33,33,2016
37,3,736,736,Razorworks,0.39,2361,9292,9292,Ford Racing Off Road,2,2,Racing,0.47,0,0.06,1,0.01,33,33,Wii,95,95,Xplosiv,6.3,5,38,38,2008
47,3,736,736,Razorworks,0.08,2362,9292,9292,Ford Racing Off Road,2,2,Racing,0.14,0,0.05,1,0.02,35,35,PSP,95,95,Xplosiv,0,6,38,38,2008
37,3,955,955,Razorworks Studios,0.08,2363,9292,9292,Ford Racing Off Road,2,2,Racing,0.2,0,0.1,1,0.03,55,55,PS2,95,95,Xplosiv,0,5,38,38,2008
,3,,,,0.07,2364,9804,9804,Medabots AX: Metabee,14,14,Role-Playi,0.25,0,0.18,1,0,44,44,GBA,424,424,Natsume,,,37,37,2002
,3,826,826,EA Tiburon,0,2365,10316,10316,Madden NFL 13,10,10,Sports,0.5,0,0.47,1,0.03,33,33,Wii,349,349,Electronic Arts,7.3,,36,36,2012
81,3,826,826,EA Tiburon,0.15,2366,10316,10316,Madden NFL 13,10,10,Sports,2.86,0,2.53,1,0.17,37,37,X360,349,349,Electronic Arts,5.8,36,36,36,2012
75,3,826,826,EA Tiburon,0,2367,10316,10316,Madden NFL 13,10,10,Sports,0.23,0,0.21,1,0.02,39,39,WiiU,349,349,Electronic Arts,6.7,9,36,36,2012
63,3,826,826,EA Tiburon,0,2368,10316,10316,Madden NFL 13,10,10,Sports,0.3,0,0.28,1,0.02,49,49,PSV,349,349,Electronic Arts,7.3,6,36,36,2012
83,3,826,826,EA Tiburon,0.01,2369,10316,10316,Madden NFL 13,10,10,Sports,0.01,0,0,1,0,57,57,PS3,349,349,Electronic Arts,5.5,22,36,36,2012
84,3,414,414,Codemasters,0.02,2370,10828,10828,DiRT,2,2,Racing,0.02,0,0,1,0,56,56,PC,128,128,Codemasters,7.3,20,19,19,2007
